"sale_date";"sale_time";"customer_id";"gender";"age";"category";"quantiy";"price_per_unit";"cogs";"total_sale"
"2022-11-26";"21:38:00";153;"Female";64;"Clothing";4;500;515;2000
"2023-12-29";"21:15:00";137;"Male";40;"Clothing";2;30;33;60
"2022-10-15";"17:44:00";9;"Female";34;"Electronics";4;50;48;200
"2023-09-02";"18:17:00";78;"Male";41;"Electronics";2;30;36;60
"2022-12-30";"22:40:00";66;"Female";30;"Beauty";2;300;318;600
"2023-09-16";"20:03:00";141;"Male";29;"Beauty";3;30;35;90
"2023-09-05";"17:26:00";86;"Female";64;"Clothing";4;500;505;2000
"2022-11-07";"18:50:00";145;"Male";31;"Clothing";1;500;500;500
"2023-09-29";"17:24:00";59;"Male";27;"Beauty";1;30;36;30
"2023-11-25";"17:17:00";76;"Male";31;"Clothing";1;500;585;500
"2023-10-24";"21:32:00";58;"Male";27;"Beauty";1;30;34;30
"2022-11-20";"19:06:00";127;"Male";50;"Electronics";3;500;525;1500
"2023-11-07";"19:22:00";55;"Male";50;"Electronics";3;500;505;1500
"2022-10-24";"22:55:00";81;"Female";52;"Clothing";4;50;63;200
"2023-10-14";"17:54:00";51;"Female";28;"Electronics";2;500;600;1000
"2023-11-26";"18:53:00";56;"Female";35;"Electronics";4;300;345;1200
"2022-10-16";"20:17:00";55;"Male";57;"Electronics";2;50;53;100
"2022-10-21";"22:11:00";65;"Female";52;"Clothing";4;50;55;200
"2022-11-24";"19:10:00";60;"Female";28;"Electronics";2;500;520;1000
"2023-09-04";"19:19:00";76;"Female";35;"Electronics";4;300;372;1200
"2023-12-19";"20:54:00";114;"Male";57;"Electronics";2;50;48;100
"2023-10-26";"17:47:00";108;"Female";41;"Clothing";1;25;26;25
"2022-10-10";"19:25:00";68;"Male";60;"Electronics";4;500;535;2000
"2022-12-22";"20:37:00";91;"Female";41;"Clothing";1;25;28;25
"2023-11-03";"17:18:00";90;"Male";60;"Electronics";4;500;520;2000
"2022-10-13";"19:08:00";105;"Male";56;"Electronics";1;25;30;25
"2022-10-05";"22:56:00";92;"Male";55;"Electronics";2;25;28;50
"2023-10-03";"19:39:00";104;"Male";43;"Clothing";4;30;30;120
"2023-10-31";"17:28:00";115;"Male";56;"Electronics";1;25;28;25
"2022-12-26";"17:23:00";111;"Male";55;"Electronics";2;25;29;50
"2023-11-05";"19:53:00";68;"Male";43;"Clothing";4;30;32;120
"2023-09-28";"20:32:00";57;"Male";31;"Beauty";4;30;32;120
"2022-12-02";"22:44:00";50;"Female";40;"Electronics";4;50;50;200
"2023-11-06";"22:00:00";85;"Male";57;"Beauty";4;300;351;1200
"2023-10-08";"19:50:00";56;"Female";48;"Beauty";2;300;345;600
"2022-10-23";"21:35:00";97;"Male";31;"Beauty";4;30;38;120
"2023-09-09";"18:44:00";96;"Female";40;"Electronics";4;50;57;200
"2023-10-04";"21:38:00";63;"Male";57;"Beauty";4;300;354;1200
"2023-10-15";"21:10:00";108;"Female";48;"Beauty";2;300;360;600
"2023-10-14";"17:52:00";73;"Male";22;"Clothing";3;25;27;75
"2023-11-15";"19:19:00";87;"Male";36;"Electronics";2;50;51;100
"2022-10-19";"18:52:00";85;"Female";22;"Beauty";2;500;595;1000
"2023-12-03";"19:03:00";51;"Female";62;"Clothing";1;300;372;300
"2022-12-30";"22:32:00";57;"Female";36;"Electronics";4;50;54;200
"2023-12-10";"22:18:00";113;"Female";63;"Beauty";3;25;25;75
"2022-09-07";"22:25:00";83;"Female";59;"Electronics";1;500;510;500
"2023-09-14";"19:23:00";98;"Male";22;"Clothing";3;25;30;75
"2023-10-01";"20:09:00";103;"Male";36;"Electronics";2;50;48;100
"2022-10-08";"17:24:00";56;"Female";22;"Beauty";2;500;580;1000
"2022-10-01";"21:20:00";85;"Female";62;"Clothing";1;300;294;300
"2022-12-18";"19:06:00";93;"Female";36;"Electronics";4;50;48;200
"2022-11-22";"17:02:00";57;"Female";63;"Beauty";3;25;26;75
"2023-11-05";"17:49:00";70;"Female";59;"Electronics";1;500;510;500
"2022-11-10";"21:34:00";76;"Female";28;"Beauty";1;25;31;25
"2023-10-09";"17:54:00";95;"Male";35;"Clothing";3;50;62;150
"2022-10-01";"19:35:00";82;"Female";41;"Clothing";1;300;375;300
"2022-10-29";"21:31:00";74;"Female";28;"Beauty";1;25;25;25
"2022-10-25";"20:30:00";70;"Male";35;"Clothing";3;50;51;150
"2023-10-11";"18:09:00";109;"Female";41;"Clothing";1;300;333;300
"2022-11-26";"18:17:00";112;"Female";51;"Beauty";2;500;555;1000
"2023-10-09";"18:10:00";56;"Male";47;"Electronics";4;25;26;100
"2023-12-10";"22:06:00";52;"Female";23;"Electronics";3;25;29;75
"2022-12-26";"20:53:00";86;"Female";51;"Beauty";2;500;485;1000
"2022-10-20";"18:07:00";61;"Male";47;"Electronics";4;25;24;100
"2023-09-17";"21:09:00";100;"Female";23;"Electronics";3;25;25;75
"2023-12-15";"19:45:00";51;"Male";57;"Electronics";2;30;34;60
"2022-10-24";"18:14:00";79;"Male";57;"Clothing";1;50;56;50
"2022-09-02";"18:49:00";85;"Male";57;"Electronics";2;30;37;60
"2022-11-18";"17:21:00";84;"Male";57;"Clothing";1;50;60;50
"2023-11-25";"17:11:00";66;"Male";18;"Clothing";2;50;61;100
"2023-10-07";"18:57:00";110;"Female";28;"Electronics";4;50;55;200
"2022-10-29";"22:02:00";99;"Male";63;"Electronics";4;300;345;1200
"2023-09-05";"17:49:00";69;"Male";18;"Clothing";2;50;53;100
"2022-11-23";"21:10:00";95;"Female";28;"Electronics";4;50;51;200
"2023-09-28";"21:28:00";114;"Male";63;"Electronics";4;300;312;1200
"2023-10-24";"21:04:00";61;"Male";23;"Electronics";2;30;35;60
"2023-09-23";"22:26:00";103;"Male";26;"Electronics";3;500;575;1500
"2023-09-26";"18:40:00";90;"Female";43;"Electronics";4;25;24;100
"2022-11-05";"19:29:00";90;"Female";57;"Clothing";4;300;318;1200
"2022-11-04";"22:51:00";90;"Male";23;"Electronics";2;30;36;60
"2023-09-22";"20:33:00";113;"Male";26;"Electronics";3;500;570;1500
"2022-12-01";"21:03:00";107;"Female";43;"Electronics";4;25;29;100
"2023-11-17";"21:00:00";108;"Female";57;"Clothing";4;300;321;1200
"2022-11-20";"17:41:00";61;"Male";25;"Beauty";3;25;29;75
"2022-12-16";"20:38:00";78;"Male";48;"Clothing";4;25;29;100
"2023-11-08";"22:02:00";93;"Male";25;"Beauty";3;25;29;75
"2022-09-27";"21:26:00";69;"Male";48;"Clothing";4;25;29;100
"2023-09-06";"19:57:00";94;"Female";34;"Electronics";4;500;560;2000
"2023-12-22";"21:24:00";71;"Male";64;"Beauty";1;25;28;25
"2023-12-13";"22:13:00";114;"Female";34;"Electronics";4;500;590;2000
"2023-09-25";"17:20:00";88;"Male";64;"Beauty";1;25;25;25
"2023-09-19";"22:59:00";54;"Female";36;"Clothing";4;300;294;1200
"2022-12-14";"19:35:00";103;"Male";25;"Beauty";1;300;360;300
"2022-12-24";"19:08:00";81;"Female";46;"Clothing";1;300;303;300
"2023-12-15";"22:02:00";76;"Male";44;"Clothing";2;30;35;60
"2023-10-30";"20:55:00";92;"Female";36;"Clothing";4;300;348;1200
"2022-12-19";"18:54:00";55;"Male";25;"Beauty";1;300;312;300
"2022-12-30";"22:05:00";104;"Female";46;"Clothing";1;300;297;300
"2022-09-07";"18:59:00";65;"Male";44;"Clothing";2;30;33;60
"2022-09-28";"20:17:00";109;"Male";20;"Clothing";1;50;54;50
"2022-12-10";"21:44:00";95;"Male";20;"Clothing";1;50;60;50
"2023-10-19";"22:54:00";103;"Male";41;"Electronics";1;50;61;50
"2023-10-28";"20:07:00";72;"Male";41;"Electronics";1;50;49;50
"2023-10-09";"18:39:00";64;"Female";59;"Beauty";2;500;525;1000
"2022-12-01";"22:04:00";110;"Female";53;"Clothing";3;300;330;900
"2022-12-11";"22:49:00";71;"Male";32;"Clothing";1;50;55;50
"2022-12-18";"17:44:00";67;"Female";59;"Beauty";2;500;575;1000
"2023-09-03";"17:12:00";72;"Female";53;"Clothing";3;300;324;900
"2023-11-30";"20:08:00";65;"Male";32;"Clothing";1;50;56;50
"2022-12-04";"18:15:00";91;"Male";30;"Beauty";3;50;61;150
"2022-12-24";"23:00:00";91;"Male";48;"Electronics";1;50;61;50
"2023-09-20";"18:38:00";85;"Male";30;"Beauty";4;25;24;100
"2022-10-18";"19:57:00";50;"Female";62;"Beauty";1;500;510;500
"2022-11-12";"18:29:00";71;"Male";30;"Beauty";3;50;57;150
"2022-11-19";"20:39:00";96;"Male";48;"Electronics";1;50;49;50
"2022-11-09";"17:19:00";54;"Male";30;"Beauty";4;25;25;100
"2022-09-07";"17:57:00";52;"Female";62;"Beauty";1;500;620;500
"2023-10-22";"21:26:00";57;"Male";61;"Clothing";1;25;29;25
"2023-11-05";"17:24:00";85;"Female";43;"Clothing";4;500;500;2000
"2023-09-12";"20:14:00";114;"Male";50;"Electronics";2;50;56;100
"2022-11-07";"22:44:00";72;"Male";39;"Beauty";3;25;25;75
"2022-12-25";"22:57:00";55;"Male";61;"Clothing";1;25;27;25
"2022-09-18";"23:00:00";114;"Female";43;"Clothing";4;500;485;2000
"2022-10-04";"22:55:00";115;"Male";50;"Electronics";2;50;50;100
"2022-12-10";"17:35:00";87;"Male";39;"Beauty";3;25;28;75
"2023-10-08";"20:06:00";63;"Male";45;"Beauty";4;500;570;2000
"2022-09-08";"22:16:00";51;"Male";37;"Beauty";3;500;485;1500
"2022-10-17";"18:28:00";67;"Male";45;"Beauty";4;500;605;2000
"2022-10-23";"19:51:00";113;"Male";37;"Beauty";3;500;605;1500
"2022-11-01";"18:16:00";63;"Female";28;"Clothing";3;30;29;90
"2023-12-04";"17:05:00";78;"Female";57;"Beauty";1;50;49;50
"2023-11-22";"20:15:00";110;"Male";64;"Clothing";2;300;348;600
"2022-09-12";"17:12:00";62;"Female";28;"Clothing";3;30;29;90
"2023-12-08";"21:57:00";112;"Female";57;"Beauty";1;50;50;50
"2023-09-01";"19:20:00";86;"Male";64;"Clothing";2;300;354;600
"2022-12-24";"21:17:00";83;"Male";33;"Clothing";4;500;515;2000
"2022-11-15";"17:52:00";54;"Female";52;"Electronics";3;50;49;150
"2022-12-17";"21:13:00";65;"Female";19;"Beauty";3;500;555;1500
"2023-10-06";"20:04:00";83;"Male";33;"Clothing";4;500;515;2000
"2023-09-25";"20:29:00";56;"Female";52;"Electronics";3;50;55;150
"2022-10-02";"20:51:00";84;"Female";19;"Beauty";3;500;490;1500
"2023-10-10";"20:05:00";59;"Female";39;"Beauty";3;300;285;900
"2022-09-23";"17:02:00";69;"Female";61;"Clothing";1;50;58;50
"2023-11-09";"19:23:00";92;"Male";58;"Beauty";3;30;37;90
"2023-12-30";"19:17:00";56;"Female";30;"Electronics";2;25;31;50
"2022-09-18";"17:59:00";54;"Female";42;"Electronics";2;30;29;60
"2023-10-21";"17:32:00";61;"Female";23;"Beauty";4;25;31;100
"2022-11-27";"18:02:00";96;"Female";39;"Beauty";3;300;309;900
"2023-11-30";"17:52:00";102;"Female";61;"Clothing";1;50;51;50
"2023-11-02";"21:08:00";62;"Male";58;"Beauty";3;30;35;90
"2022-11-05";"20:19:00";87;"Female";30;"Electronics";2;25;31;50
"2022-10-08";"19:56:00";95;"Female";42;"Electronics";2;30;34;60
"2023-10-20";"19:53:00";90;"Female";23;"Beauty";4;25;24;100
"2022-12-09";"22:09:00";114;"Male";35;"Beauty";3;25;25;75
"2022-12-08";"18:47:00";56;"Male";35;"Beauty";3;25;27;75
"2022-09-03";"21:11:00";71;"Female";26;"Electronics";3;500;495;1500
"2023-09-08";"18:57:00";109;"Male";35;"Clothing";3;30;31;90
"2022-10-05";"21:12:00";87;"Male";30;"Beauty";4;50;49;200
"2022-10-23";"20:14:00";104;"Female";26;"Electronics";3;500;610;1500
"2022-10-23";"20:07:00";111;"Male";35;"Clothing";3;30;32;90
"2022-09-11";"21:22:00";82;"Male";30;"Beauty";4;50;50;200
"2022-10-16";"20:37:00";103;"Male";31;"Electronics";3;300;360;900
"2022-11-09";"18:44:00";68;"Male";21;"Electronics";2;25;30;50
"2023-12-23";"18:00:00";66;"Female";19;"Beauty";4;50;60;200
"2022-10-10";"20:12:00";61;"Female";29;"Clothing";1;300;345;300
"2022-09-21";"20:37:00";60;"Male";31;"Electronics";3;300;366;900
"2023-10-21";"20:10:00";87;"Male";21;"Electronics";2;25;29;50
"2022-12-28";"22:23:00";51;"Female";19;"Beauty";4;50;59;200
"2022-12-21";"21:38:00";114;"Female";29;"Clothing";1;300;303;300
"2022-11-01";"19:26:00";54;"Female";22;"Electronics";1;50;59;50
"2022-11-06";"19:21:00";64;"Female";39;"Clothing";3;25;28;75
"2022-12-11";"21:40:00";52;"Female";37;"Electronics";3;500;485;1500
"2022-12-18";"20:58:00";108;"Male";31;"Electronics";4;25;29;100
"2023-09-17";"20:55:00";53;"Female";42;"Clothing";3;30;35;90
"2022-09-18";"21:35:00";58;"Male";33;"Beauty";2;50;58;100
"2023-09-17";"19:13:00";65;"Female";22;"Electronics";1;50;58;50
"2023-09-01";"19:19:00";87;"Female";39;"Clothing";3;25;31;75
"2022-12-27";"22:14:00";95;"Female";37;"Electronics";3;500;520;1500
"2023-11-14";"18:55:00";94;"Male";31;"Electronics";4;25;28;100
"2023-11-13";"18:17:00";81;"Female";42;"Clothing";3;30;35;90
"2022-12-03";"18:56:00";54;"Male";33;"Beauty";2;50;60;100
"2023-11-06";"19:59:00";79;"Male";19;"Electronics";4;300;327;1200
"2022-11-06";"18:28:00";84;"Male";19;"Electronics";4;300;354;1200
"2023-10-18";"22:44:00";71;"Female";34;"Electronics";1;500;610;500
"2023-12-28";"20:58:00";100;"Female";34;"Electronics";1;500;500;500
"2023-12-12";"21:35:00";85;"Male";22;"Clothing";3;300;345;900
"2023-12-19";"18:39:00";91;"Female";52;"Clothing";3;300;324;900
"2022-11-22";"18:30:00";86;"Male";22;"Clothing";3;300;300;900
"2023-09-05";"17:36:00";101;"Female";52;"Clothing";3;300;369;900
"2022-10-22";"17:22:00";96;"Female";40;"Beauty";3;500;600;1500
"2022-10-17";"17:55:00";79;"Female";25;"Clothing";4;300;324;1200
"2022-12-04";"21:53:00";84;"Female";40;"Beauty";3;500;490;1500
"2023-10-28";"20:08:00";91;"Female";25;"Clothing";4;300;342;1200
"2022-11-22";"17:20:00";88;"Female";43;"Clothing";1;25;26;25
"2022-12-06";"18:00:00";56;"Female";57;"Beauty";1;25;10;25
"2023-09-05";"20:24:00";75;"Female";45;"Beauty";2;30;9;60
"2022-11-14";"22:16:00";64;"Female";33;"Clothing";1;500;275;500
"2023-11-27";"17:49:00";56;"Female";24;"Electronics";2;25;10;50
"2022-09-22";"21:27:00";75;"Male";36;"Clothing";3;300;144;900
"2022-11-25";"19:19:00";97;"Female";43;"Clothing";1;25;7;25
"2023-12-20";"20:05:00";105;"Female";57;"Beauty";1;25;13;25
"2023-09-04";"20:45:00";74;"Female";45;"Beauty";2;30;11;60
"2023-12-09";"18:46:00";72;"Female";33;"Clothing";1;500;200;500
"2023-11-15";"18:43:00";81;"Female";24;"Electronics";2;25;11;50
"2022-12-04";"19:23:00";50;"Male";36;"Clothing";3;300;84;900
"2023-09-29";"18:55:00";69;"Male";19;"Beauty";3;30;16;90
"2023-12-19";"17:30:00";85;"Male";64;"Electronics";4;30;14;120
"2023-09-14";"19:50:00";84;"Male";19;"Beauty";3;30;17;90
"2022-12-04";"21:03:00";70;"Male";64;"Electronics";4;30;15;120
"2022-10-15";"21:35:00";65;"Female";18;"Clothing";4;500;210;2000
"2023-10-28";"19:24:00";96;"Male";61;"Beauty";3;300;165;900
"2022-11-27";"21:45:00";84;"Male";22;"Clothing";4;50;13;200
"2023-10-04";"17:44:00";115;"Female";18;"Clothing";4;500;255;2000
"2022-11-09";"20:02:00";62;"Male";61;"Beauty";3;300;132;900
"2022-12-12";"20:03:00";93;"Male";22;"Clothing";4;50;22;200
"2022-12-03";"19:04:00";60;"Male";50;"Electronics";1;25;12;25
"2023-10-22";"22:18:00";92;"Male";56;"Electronics";3;30;17;90
"2023-10-13";"18:12:00";89;"Male";50;"Electronics";1;25;7;25
"2022-11-01";"19:11:00";75;"Male";56;"Electronics";3;30;12;90
"2022-12-06";"21:04:00";94;"Female";46;"Beauty";3;50;13;150
"2023-10-02";"17:45:00";89;"Male";19;"Electronics";3;25;11;75
"2023-11-27";"19:55:00";83;"Female";46;"Beauty";3;50;16;150
"2023-10-25";"22:19:00";85;"Male";19;"Electronics";3;25;12;75
"2023-09-16";"19:18:00";53;"Male";18;"Clothing";4;300;75;1200
"2022-12-21";"18:09:00";69;"Female";57;"Clothing";1;25;13;25
"2022-10-30";"18:31:00";100;"Male";18;"Clothing";4;300;153;1200
"2022-12-17";"22:13:00";114;"Female";57;"Clothing";1;25;14;25
"2022-12-07";"18:56:00";104;"Male";62;"Electronics";1;30;14;30
"2023-11-28";"21:35:00";110;"Female";39;"Electronics";4;25;7;100
"2022-09-30";"21:38:00";110;"Male";35;"Clothing";3;300;75;900
"2023-10-19";"18:24:00";76;"Female";55;"Beauty";1;50;13;50
"2022-09-29";"17:50:00";98;"Male";62;"Electronics";1;30;11;30
"2023-10-09";"19:21:00";95;"Female";39;"Electronics";4;25;10;100
"2023-10-17";"19:12:00";56;"Male";35;"Clothing";3;300;114;900
"2022-12-12";"20:56:00";115;"Female";55;"Beauty";1;50;21;50
"2023-12-13";"19:42:00";111;"Male";23;"Electronics";3;500;215;1500
"2022-09-04";"22:19:00";66;"Male";51;"Electronics";4;25;8;100
"2022-10-21";"18:12:00";51;"Male";23;"Beauty";1;30;9;30
"2022-10-10";"21:14:00";64;"Male";23;"Electronics";3;500;180;1500
"2022-10-16";"18:04:00";57;"Male";51;"Electronics";4;25;12;100
"2023-09-05";"18:22:00";87;"Male";23;"Beauty";1;30;16;30
"2022-11-13";"17:19:00";92;"Male";19;"Electronics";3;500;155;1500
"2022-10-29";"19:35:00";67;"Male";19;"Electronics";3;500;255;1500
"2022-11-28";"18:47:00";73;"Male";18;"Beauty";3;500;145;1500
"2022-12-14";"22:11:00";51;"Female";35;"Electronics";4;30;11;120
"2023-12-18";"20:34:00";101;"Female";48;"Clothing";3;300;120;900
"2023-10-01";"20:36:00";51;"Male";52;"Beauty";3;30;15;90
"2022-09-25";"17:12:00";101;"Male";18;"Beauty";3;500;255;1500
"2023-10-12";"17:27:00";109;"Female";35;"Electronics";4;30;9;120
"2022-09-21";"19:09:00";75;"Female";48;"Clothing";3;300;153;900
"2023-10-29";"21:09:00";99;"Male";52;"Beauty";3;30;10;90
"2022-10-11";"20:12:00";64;"Female";63;"Beauty";1;30;10;30
"2022-09-10";"20:42:00";66;"Male";46;"Beauty";2;500;125;1000
"2023-12-13";"18:28:00";105;"Female";47;"Beauty";4;25;14;100
"2023-09-19";"22:31:00";114;"Female";63;"Beauty";1;30;16;30
"2022-11-05";"22:34:00";104;"Male";46;"Beauty";2;500;145;1000
"2023-12-30";"19:57:00";94;"Female";47;"Beauty";4;25;11;100
"2023-12-10";"19:07:00";82;"Female";28;"Beauty";2;50;25;100
"2022-09-16";"17:55:00";103;"Male";49;"Clothing";4;50;23;200
"2022-10-24";"17:23:00";110;"Female";28;"Beauty";2;50;21;100
"2022-10-12";"20:15:00";76;"Male";49;"Clothing";4;50;14;200
"2023-12-09";"17:42:00";64;"Female";62;"Electronics";2;25;14;50
"2023-09-07";"17:46:00";78;"Female";62;"Electronics";2;25;8;50
"2023-10-31";"19:41:00";64;"Female";29;"Clothing";2;50;15;100
"2023-10-01";"22:03:00";109;"Male";43;"Electronics";3;300;162;900
"2022-12-15";"21:16:00";103;"Female";48;"Beauty";2;30;14;60
"2022-10-16";"18:47:00";72;"Female";29;"Clothing";2;50;23;100
"2022-12-26";"17:43:00";54;"Male";43;"Electronics";3;300;147;900
"2022-12-20";"18:57:00";108;"Female";48;"Beauty";2;30;10;60
"2023-10-05";"19:50:00";56;"Female";18;"Beauty";4;500;205;2000
"2022-09-07";"18:09:00";104;"Female";28;"Beauty";2;50;16;100
"2022-10-25";"17:16:00";60;"Male";39;"Clothing";4;25;7;100
"2022-10-04";"20:18:00";67;"Female";18;"Beauty";4;500;230;2000
"2022-11-08";"23:00:00";81;"Female";28;"Beauty";2;50;15;100
"2023-12-26";"19:36:00";101;"Male";39;"Clothing";4;25;9;100
"2023-12-20";"19:21:00";101;"Male";57;"Beauty";4;300;147;1200
"2023-12-25";"18:30:00";105;"Female";40;"Electronics";1;300;144;300
"2023-10-13";"21:59:00";114;"Female";42;"Electronics";3;30;16;90
"2023-09-05";"21:32:00";54;"Male";57;"Beauty";4;300;111;1200
"2022-09-01";"17:41:00";65;"Female";40;"Electronics";1;300;165;300
"2022-12-10";"21:57:00";56;"Female";42;"Electronics";3;30;13;90
"2022-12-16";"19:10:00";50;"Male";34;"Beauty";3;50;16;150
"2022-11-06";"19:57:00";103;"Female";32;"Clothing";2;30;8;60
"2022-10-14";"20:10:00";109;"Female";52;"Clothing";3;300;126;900
"2023-09-01";"20:11:00";99;"Male";34;"Beauty";3;50;22;150
"2022-09-05";"17:56:00";56;"Female";32;"Clothing";2;30;10;60
"2022-10-05";"21:05:00";87;"Female";52;"Clothing";3;300;84;900
"2022-12-02";"19:34:00";60;"Female";43;"Clothing";4;25;7;100
"2022-12-01";"20:10:00";95;"Male";41;"Beauty";2;25;8;50
"2022-12-26";"21:10:00";68;"Female";43;"Clothing";4;25;14;100
"2023-11-26";"21:49:00";58;"Male";41;"Beauty";2;25;7;50
"2022-09-02";"19:21:00";67;"Male";51;"Clothing";3;500;255;1500
"2022-10-11";"20:57:00";55;"Female";42;"Beauty";4;25;6;100
"2023-09-21";"17:41:00";99;"Male";51;"Clothing";3;500;180;1500
"2022-12-30";"19:35:00";89;"Female";42;"Beauty";4;25;10;100
"2022-11-19";"17:53:00";84;"Female";32;"Beauty";3;30;12;90
"2023-09-27";"22:43:00";101;"Male";50;"Clothing";1;25;10;25
"2022-11-05";"17:43:00";102;"Male";54;"Electronics";4;30;9;120
"2022-12-23";"21:03:00";91;"Female";32;"Beauty";3;30;10;90
"2023-11-21";"18:53:00";104;"Male";50;"Clothing";1;25;11;25
"2023-12-20";"21:34:00";114;"Male";54;"Electronics";4;30;16;120
"2023-11-10";"17:17:00";89;"Female";38;"Electronics";3;30;10;90
"2023-10-03";"19:51:00";71;"Male";57;"Electronics";1;300;102;300
"2022-10-23";"20:37:00";93;"Female";38;"Electronics";3;30;8;90
"2023-12-29";"18:50:00";86;"Male";57;"Electronics";1;300;105;300
"2023-12-14";"22:59:00";59;"Female";49;"Clothing";1;300;87;300
"2022-10-03";"21:20:00";101;"Male";58;"Clothing";3;500;145;1500
"2023-10-14";"17:09:00";57;"Male";36;"Beauty";1;25;10;25
"2023-12-03";"21:51:00";72;"Female";49;"Clothing";1;300;126;300
"2022-11-19";"20:44:00";107;"Male";58;"Clothing";3;500;130;1500
"2023-10-25";"17:52:00";67;"Male";36;"Beauty";1;25;11;25
"2023-09-09";"20:29:00";107;"Male";53;"Electronics";2;30;8;60
"2022-12-24";"22:30:00";53;"Male";48;"Clothing";1;300;141;300
"2022-12-01";"18:04:00";76;"Male";59;"Electronics";4;25;14;100
"2023-10-10";"19:35:00";83;"Male";53;"Electronics";2;30;16;60
"2023-09-02";"20:47:00";70;"Male";48;"Clothing";1;300;132;300
"2023-09-22";"18:29:00";106;"Male";59;"Electronics";4;25;14;100
"2022-09-12";"18:26:00";66;"Female";19;"Electronics";2;30;14;60
"2022-11-11";"19:06:00";109;"Male";21;"Clothing";2;25;12;50
"2023-09-03";"20:08:00";79;"Female";19;"Electronics";2;30;16;60
"2023-09-27";"18:11:00";60;"Male";21;"Clothing";2;25;10;50
"2023-12-25";"18:44:00";57;"Male";37;"Clothing";3;500;165;1500
"2022-11-26";"19:15:00";106;"Female";64;"Clothing";1;30;8;30
"2022-12-07";"22:19:00";112;"Female";55;"Electronics";3;500;200;1500
"2022-12-22";"17:11:00";94;"Male";37;"Clothing";3;500;180;1500
"2022-10-03";"18:17:00";56;"Female";64;"Clothing";1;30;16;30
"2023-09-26";"21:01:00";87;"Female";55;"Electronics";3;500;265;1500
"2022-10-17";"20:20:00";83;"Female";35;"Electronics";2;300;147;600
"2023-10-25";"17:21:00";79;"Female";35;"Electronics";2;300;87;600
"2023-10-26";"21:34:00";53;"Male";45;"Beauty";3;500;135;1500
"2023-12-29";"17:40:00";109;"Female";37;"Clothing";1;50;22;50
"2022-11-08";"17:30:00";101;"Male";24;"Electronics";1;30;11;30
"2023-12-25";"17:30:00";113;"Female";33;"Beauty";3;50;20;150
"2023-12-16";"17:46:00";110;"Male";45;"Beauty";3;500;190;1500
"2022-12-03";"20:27:00";64;"Female";37;"Clothing";1;50;22;50
"2022-09-24";"18:29:00";66;"Male";24;"Electronics";1;30;16;30
"2022-12-14";"18:34:00";108;"Female";33;"Beauty";3;50;28;150
"2022-12-11";"20:03:00";84;"Male";51;"Electronics";4;500;160;2000
"2023-11-20";"21:01:00";61;"Female";32;"Beauty";4;25;10;100
"2022-09-04";"16:28:00";106;"Female";51;"Beauty";1;25;12;25
"2023-12-30";"16:50:00";64;"Female";27;"Electronics";4;50;27;200
"2022-12-14";"16:45:00";110;"Female";36;"Electronics";3;50;22;150
"2023-10-24";"15:16:00";76;"Male";51;"Electronics";4;500;175;2000
"2023-11-24";"15:22:00";84;"Female";32;"Beauty";4;25;9;100
"2022-10-06";"14:52:00";87;"Female";51;"Beauty";1;25;7;25
"2022-09-12";"16:19:00";90;"Female";27;"Electronics";4;50;19;200
"2022-11-12";"13:06:00";61;"Female";36;"Electronics";3;50;13;150
"2022-12-01";"15:00:00";76;"Male";50;"Electronics";2;500;175;1000
"2023-11-20";"13:46:00";59;"Male";47;"Beauty";3;30;16;90
"2022-11-14";"14:44:00";104;"Female";31;"Clothing";3;500;200;1500
"2023-09-12";"14:15:00";108;"Female";57;"Beauty";2;25;12;50
"2023-12-04";"13:39:00";110;"Female";25;"Electronics";1;300;111;300
"2023-09-10";"14:18:00";91;"Male";50;"Electronics";2;500;130;1000
"2023-12-18";"15:31:00";52;"Male";47;"Beauty";3;30;10;90
"2023-09-21";"15:47:00";105;"Female";31;"Clothing";3;500;250;1500
"2023-11-25";"16:37:00";92;"Female";57;"Beauty";2;25;9;50
"2022-12-06";"16:23:00";78;"Female";25;"Electronics";1;300;138;300
"2022-10-08";"12:30:00";105;"Male";31;"Electronics";1;500;275;500
"2023-09-27";"16:58:00";80;"Male";40;"Clothing";3;300;90;900
"2022-09-22";"13:19:00";56;"Male";31;"Electronics";1;500;250;500
"2022-09-30";"13:11:00";73;"Male";40;"Clothing";3;300;147;900
"2022-12-21";"13:11:00";77;"Male";27;"Clothing";2;300;78;600
"2022-10-14";"14:45:00";90;"Female";26;"Clothing";2;500;265;1000
"2022-12-22";"16:17:00";79;"Female";46;"Electronics";3;300;87;900
"2022-12-25";"13:36:00";68;"Male";31;"Clothing";1;300;123;300
"2022-09-12";"12:28:00";70;"Male";27;"Clothing";2;300;90;600
"2023-10-14";"13:24:00";113;"Female";26;"Clothing";2;500;205;1000
"2023-10-12";"16:51:00";115;"Female";46;"Electronics";3;300;147;900
"2023-09-27";"16:36:00";52;"Male";31;"Clothing";1;300;147;300
"2023-09-14";"13:57:00";101;"Male";28;"Beauty";2;50;21;100
"2022-09-23";"13:42:00";96;"Female";55;"Electronics";1;500;260;500
"2022-12-05";"14:32:00";86;"Male";40;"Electronics";1;25;12;25
"2022-09-01";"15:07:00";61;"Male";36;"Electronics";4;500;250;2000
"2023-09-20";"16:06:00";79;"Male";29;"Clothing";2;50;13;100
